TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,F,W,INC/NA,AVG GPA
S2023,CSCI,340,Operating Systems Principles,24,"RAHMAN, M",37,0,0,1,0,1,6,5,13,0,0,6,5,0,1.888,
S2023,CSCI,343,Computer Architecture,22,"FLUTURE, S",33,4,5,1,3,0,0,3,2,0,0,0,15,0,3.361,
S2023,CSCI,343,Computer Architecture,35,"UPADHYAY, V",35,3,5,1,1,4,3,2,7,0,0,1,8,0,2.878,
S2023,CSCI,343,Computer Architecture,11,"FLUTURE, S",42,1,1,3,4,3,4,3,2,0,0,1,20,0,2.864,
S2023,CSCI,343,Computer Architecture,36,"UPADHYAY, V",34,1,6,0,1,6,2,2,4,0,0,4,8,0,2.588,
S2023,CSCI,343,Computer Architecture,27,"SVITAK, J",35,0,1,1,0,2,3,2,7,4,6,2,7,0,1.9,
S2023,CSCI,343,Computer Architecture,34,"SVITAK, J",34,0,1,0,1,4,0,2,4,2,9,1,10,0,1.846,
S2023,CSCI,348,Data Communications,15,"RAHMAN, M",32,0,1,1,2,2,1,8,6,0,0,1,10,0,2.427,
S2023,CSCI,352,Cryptography,28,"BOKLAN, K",17,0,0,0,0,2,1,0,1,0,0,1,12,0,2.14,
S2023,CSCI,355,Internet and Web Technologies,11,"FRIED, M",40,0,9,2,4,6,4,4,3,2,3,1,2,0,2.816,
S2023,CSCI,355,Internet and Web Technologies,33,"LAW, R",31,1,2,5,2,1,2,3,3,0,0,4,8,0,2.539,
S2023,CSCI,355,Internet and Web Technologies,44,"LAW, R",36,2,3,1,1,1,3,1,1,0,3,6,14,0,2.064,
S2023,CSCI,355,Internet and Web Technologies,32,"LAW, R",31,2,2,1,2,0,1,2,4,0,0,11,6,0,1.664,
S2023,CSCI,370,Software Engineering,11,"GOLDBERG, R",33,0,5,3,3,5,2,6,1,0,0,1,7,0,2.969,
S2023,CSCI,370,Software Engineering,46,"GREENBERG, A",34,1,5,3,4,8,1,6,5,0,0,1,0,0,2.906,
S2023,CSCI,370,Software Engineering,32,"GREENBERG, A",32,0,4,2,7,4,3,6,3,0,0,1,1,1,2.88,
S2023,CSCI,370,Software Engineering,15,"TSAI, C",16,0,0,1,2,0,0,1,2,0,0,0,10,0,2.767,
S2023,CSCI,370,Software Engineering,33,"GREENBERG, A",32,0,3,4,6,5,2,2,3,0,0,4,2,1,2.676,
S2023,CSCI,370,Software Engineering,34,"ABREU, A",35,0,0,2,4,6,5,3,5,0,1,5,4,0,2.258,
S2023,CSCI,370,Software Engineering,37,"ABREU, A",35,0,0,0,3,2,4,5,7,1,5,3,5,0,1.963,
S2023,CSCI,381,VT: Special Topics in Comp Sci,30,"RODAY, R",36,6,11,10,5,3,1,0,0,0,0,0,0,0,3.7,
S2023,CSCI,381,VT: Special Topics in Comp Sci,23,"LI, J",32,0,5,5,7,4,4,2,2,0,0,1,2,0,3.1,
S2023,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",35,0,3,3,9,3,9,4,1,0,0,1,2,0,2.948,
S2023,CSCI,381,VT: Special Topics in Comp Sci,24,"PHILLIPS, T",26,3,3,2,2,2,3,2,2,0,0,2,5,0,2.89,
S2023,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",31,1,1,1,2,2,1,2,2,0,0,1,18,0,2.738,
S2023,CSCI,381,VT: Special Topics in Comp Sci,22,"TSAI, C",16,0,1,4,0,1,0,1,3,0,0,1,5,0,2.736,
S2023,CSCI,381,VT: Special Topics in Comp Sci,26,"CESARETTI, P",20,0,0,2,4,1,1,4,4,0,0,0,4,0,2.719,
S2023,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",40,5,1,4,4,1,1,0,5,0,6,6,7,0,2.233,
S2023,CSCI,381,VT: Special Topics in Comp Sci,27,"ROZOVSKAYA, A",35,0,2,0,1,2,3,3,2,0,0,6,16,0,1.911,
S2023,CSCI,381,VT: Special Topics in Comp Sci,14,"BROWN, T",21,0,0,0,1,3,0,0,6,0,0,6,5,0,1.519,
S2023,CSCI,390,Honors Readings in Comp Sci,60,"GOSWAMI, M",14,3,8,1,1,0,0,0,0,0,0,0,1,0,3.923,
,,,,,,,,,,,,,,,,,,,,,
TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D,F,W,INC/NA,AVG GPA,
F2022,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",58,0,2,7,5,14,6,2,2,1,3,5,10,0,2.594,
F2022,CSCI,12,Intro Computers & Computation,21B,"HUANG, X",28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,
F2022,CSCI,12,Intro Computers & Computation,21C,"HUANG, X",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,48,Spreadsheet Programming,11,"FRIED, M",131,19,10,23,28,17,12,4,1,0,1,1,12,0,3.354,
F2022,CSCI,48,Spreadsheet Programming,32,"JAGDEO, M",94,7,14,15,9,11,6,1,1,0,7,7,14,0,2.945,
F2022,CSCI,48,Spreadsheet Programming,11A,"KELLER, C",20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
F2022,CSCI,48,Spreadsheet Programming,11B,"DEMIRCI, G",35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,
F2022,CSCI,48,Spreadsheet Programming,11C,"LANDAU, G",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,48,Spreadsheet Programming,11D,"LANDAU, G",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,48,Spreadsheet Programming,11E,"LANDAU, G",20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
F2022,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
F2022,CSCI,48,Spreadsheet Programming,32B,"JAGDEO, M",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
F2022,CSCI,48,Spreadsheet Programming,32D,"TSE, C",27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,
F2022,CSCI,48,Spreadsheet Programming,32F,"TSE, C",22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,
F2022,CSCI,100,Information and Intelligence,32,"CASTRO, R",40,0,8,4,5,5,3,0,4,2,0,3,6,0,2.876,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11,"SCHLEY, R",236,10,30,14,8,22,8,17,25,8,13,22,49,0,2.494,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33,"CHYN, X",239,0,19,10,8,39,14,11,8,0,23,26,75,0,2.269,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22,"CHYN, X",240,0,21,11,7,28,22,7,13,0,23,26,68,2,2.255,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11A,"XU, X",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11B,"WU, S",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11C,"TAO, X",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11D,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11E,"XU, X",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11F,"TAO, X",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,11G,"CESARETTI, P",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22A,"SCHLEY, R",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22B,"WU, S",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22C,"LIM, V",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22D,"YANG, K",41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22E,"TAO, X",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,22G,"CESARETTI, P",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33A,"WU, S",32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33B,"YANG, K",54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33C,"KANG, Y",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33D,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33E,"CESARETTI, P",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,111,Intro Algorithmic Problem Solv,33F,"TSE, C",51,0,0,0,0,0,0,0,0,0,0,0,0,51,0,
F2022,CSCI,112,Intro Algori Prob Solving Java,31,"CONNOR, T",13,6,2,1,1,1,1,0,0,0,0,0,1,0,3.725,
F2022,CSCI,112,Intro Algori Prob Solving Java,31A,"CONNOR, T",13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,
F2022,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",150,9,9,7,7,10,10,4,16,0,15,30,32,1,2.002,
F2022,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",105,5,5,4,3,4,11,2,9,0,15,25,22,0,1.735,
F2022,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",16,0,1,0,0,0,0,0,1,0,1,2,11,0,1.4,
F2022,CSCI,211,Object-Oriented Program in C++,21A,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
F2022,CSCI,211,Object-Oriented Program in C++,21B,"BACI, N",37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,
F2022,CSCI,211,Object-Oriented Program in C++,21C,"ABRAHAM, K",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,211,Object-Oriented Program in C++,21D,"ZHOU, L",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,211,Object-Oriented Program in C++,21E,"ZHOU, L",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,211,Object-Oriented Program in C++,22A,"ABRAHAM, K",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,211,Object-Oriented Program in C++,22B,"CAMPBELL, A",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
F2022,CSCI,211,Object-Oriented Program in C++,22C,"ZHOU, L",16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,
F2022,CSCI,211,Object-Oriented Program in C++,22D,"ZHOU, L",20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
F2022,CSCI,211,Object-Oriented Program in C++,22E,"BACI, N",14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
F2022,CSCI,211,Object-Oriented Program in C++,33B,"KANG, Y",16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,
F2022,CSCI,212,Object-Oriented Prog in Java,33,"TSE, C",36,1,6,1,3,3,0,3,5,0,0,3,11,0,2.7,
F2022,CSCI,212,Object-Oriented Prog in Java,11,"LORD, K",161,5,6,11,11,13,13,10,12,9,9,21,39,0,2.22,
F2022,CSCI,212,Object-Oriented Prog in Java,22,"LORD, K",127,7,12,5,7,11,7,4,6,3,12,24,29,0,2.12,
F2022,CSCI,212,Object-Oriented Prog in Java,11A,"LI, Z",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
F2022,CSCI,212,Object-Oriented Prog in Java,11B,"ZHAI, F",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2022,CSCI,212,Object-Oriented Prog in Java,11C,"LIM, V",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,212,Object-Oriented Prog in Java,11D,"PATEL, N",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2022,CSCI,212,Object-Oriented Prog in Java,11E,"BACI, N",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,212,Object-Oriented Prog in Java,22A,"LI, Z",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,212,Object-Oriented Prog in Java,22B,"YUAN, K",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2022,CSCI,212,Object-Oriented Prog in Java,22C,"LIM, V",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
F2022,CSCI,212,Object-Oriented Prog in Java,22D,"ZHAI, F",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2022,CSCI,212,Object-Oriented Prog in Java,33A,"PATEL, N",37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,
F2022,CSCI,220,Discrete Structures,14,"KAHROBAEI, D",39,0,18,3,3,2,2,0,5,4,0,0,2,0,3.276,
F2022,CSCI,220,Discrete Structures,15,"KAHROBAEI, D",42,0,14,3,1,3,2,0,5,5,0,3,6,0,2.869,
F2022,CSCI,220,Discrete Structures,22,"CHYN, X",88,0,8,4,8,6,12,7,11,0,1,13,17,0,2.324,
F2022,CSCI,220,Discrete Structures,11,"CHYN, X",58,1,6,2,4,9,7,3,11,0,0,12,3,0,2.244,
F2022,CSCI,220,Discrete Structures,33,"CESARETTI, P",30,0,3,3,1,2,1,2,4,0,0,7,7,0,2.074,
F2022,CSCI,240,Computer Org & Assembly Lang,35,"YEH, J",45,2,7,3,4,7,7,3,3,3,0,2,4,0,2.883,
F2022,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",45,5,1,5,3,7,4,1,3,6,0,1,8,1,2.853,
F2022,CSCI,240,Computer Org & Assembly Lang,33,"YEH, J",45,0,4,3,4,5,5,7,2,4,0,4,7,0,2.518,
F2022,CSCI,240,Computer Org & Assembly Lang,11,"SVITAK, J",31,0,2,0,3,3,2,2,4,2,2,2,8,0,2.286,
F2022,CSCI,240,Computer Org & Assembly Lang,22,"SVITAK, J",26,0,2,3,1,3,0,1,4,0,4,2,6,0,2.285,
F2022,CSCI,240,Computer Org & Assembly Lang,27,"SVITAK, J",37,0,4,4,1,4,0,1,3,2,5,4,9,0,2.243,
F2022,CSCI,313,Data Structures,21,"TAO, X",39,9,6,2,8,5,3,0,0,0,0,4,2,0,3.159,
F2022,CSCI,313,Data Structures,25,"TAO, X",36,0,5,1,6,16,1,0,1,0,0,1,5,0,3.103,
F2022,CSCI,313,Data Structures,28,"TAO, X",24,2,2,2,1,6,1,0,0,0,0,6,4,0,2.37,
F2022,CSCI,313,Data Structures,12,"TSAI, C",10,1,0,0,1,0,0,0,1,0,0,1,6,0,2.325,
F2022,CSCI,313,Data Structures,37,"STEINBERG, O",31,3,2,0,4,1,3,3,3,3,6,2,1,0,2.277,
F2022,CSCI,313,Data Structures,13,"SMITH-THOMPSON, A",29,3,3,0,0,1,0,1,6,0,0,5,8,1,2.174,
F2022,CSCI,313,Data Structures,36,"STEINBERG, O",42,2,1,2,1,4,4,2,8,4,4,5,5,0,2.078,
F2022,CSCI,313,Data Structures,14,"SMITH-THOMPSON, A",25,0,2,0,0,1,1,1,6,0,0,3,11,0,2,
F2022,CSCI,316,Principles of Programming Lang,24,"SMITH-THOMPSON, A",35,0,5,0,2,9,6,4,6,0,0,0,1,2,2.844,
F2022,CSCI,316,Principles of Programming Lang,21,"KONG, T",35,3,6,1,3,3,3,1,4,0,1,4,5,1,2.69,
F2022,CSCI,316,Principles of Programming Lang,32,"KONG, T",35,1,1,3,3,4,3,1,3,0,1,5,9,1,2.336,
F2022,CSCI,316,Principles of Programming Lang,25,"SVITAK, J",28,0,0,1,0,5,1,1,3,2,7,2,6,0,1.823,
F2022,CSCI,316,Principles of Programming Lang,36,"SVITAK, J",30,0,0,0,2,1,1,2,4,2,6,3,9,0,1.633,
F2022,CSCI,316,Principles of Programming Lang,33,"KONG, T",61,0,5,0,2,4,3,3,4,0,2,23,13,2,1.383,
F2022,CSCI,320,Theory of Computation,12,"OBRENIC, B",86,2,11,2,7,11,10,7,12,0,0,15,9,0,2.371,
F2022,CSCI,320,Theory of Computation,24,"BOKLAN, K",37,1,2,0,0,0,0,0,2,0,0,2,30,0,2.286,
F2022,CSCI,320,Theory of Computation,11,"OBRENIC, B",109,0,6,0,4,19,9,6,19,0,1,24,21,0,1.947,
F2022,CSCI,320,Theory of Computation,33,"BOKLAN, K",28,0,1,0,0,0,1,0,3,0,0,4,19,0,1.411,
F2022,CSCI,323,Design & Analysis Algorithms,13,"TAO, X",30,7,5,7,3,3,1,0,2,0,0,0,2,0,3.554,
F2022,CSCI,323,Design & Analysis Algorithms,36,"PHILLIPS, T",18,1,0,4,1,0,1,1,3,0,0,1,6,0,2.758,
F2022,CSCI,323,Design & Analysis Algorithms,25,"PHILLIPS, T",25,2,2,1,0,2,2,0,1,0,0,4,11,0,2.364,
F2022,CSCI,323,Design & Analysis Algorithms,11,"BROWN, T",30,0,0,1,3,4,8,1,6,0,0,5,2,0,2.196,
F2022,CSCI,323,Design & Analysis Algorithms,22,"GOSWAMI, M",61,1,5,6,2,5,1,6,7,0,0,13,15,0,2.137,
F2022,CSCI,331,Database Systems,24,"STEINBERG, O",35,4,4,3,4,6,3,3,4,3,1,0,0,0,2.954,
F2022,CSCI,331,Database Systems,23,"STEINBERG, O",31,1,2,4,6,3,4,3,1,3,1,0,3,0,2.907,
F2022,CSCI,331,Database Systems,15,"HELLER, P",29,0,1,1,1,0,1,2,5,0,0,1,17,0,2.358,
F2022,CSCI,331,Database Systems,32,"LEAVITT, D",39,1,4,4,3,2,4,1,4,0,1,7,8,0,2.348,
F2022,CSCI,331,Database Systems,11,"OBRENIC, B",83,3,3,0,2,6,9,7,29,0,1,13,10,0,2.027,
F2022,CSCI,334,Data Mining and Warehousing,15,"SY, B",13,0,1,2,0,2,0,1,1,0,0,0,6,0,3.1,
F2022,CSCI,335,Information Org and Retrieval,12,"GOLDBERG, R",33,0,4,4,4,5,3,2,5,0,0,1,5,0,2.918,
F2022,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",33,2,3,1,1,3,3,2,1,1,0,0,14,2,3.082,
F2022,CSCI,340,Operating Systems Principles,37,"SVADLENKA, J",22,1,2,0,3,2,1,0,3,0,1,0,9,0,2.892,
F2022,CSCI,340,Operating Systems Principles,25,"SVADLENKA, J",37,1,3,3,2,1,5,4,1,1,1,2,13,0,2.671,
F2022,CSCI,340,Operating Systems Principles,24,"SVADLENKA, J",29,2,2,1,3,3,2,1,1,0,2,2,10,0,2.647,
F2022,CSCI,340,Operating Systems Principles,12,"FLUTURE, S",37,0,0,4,4,3,7,6,3,0,0,2,8,0,2.61,
F2022,CSCI,340,Operating Systems Principles,23,"SVADLENKA, J",33,2,0,1,0,2,3,3,2,2,4,1,13,0,2.205,
F2022,CSCI,340,Operating Systems Principles,11,"FLUTURE, S",37,0,1,2,0,0,4,5,7,0,0,3,13,2,2.168,
F2022,CSCI,343,Computer Architecture,23,"RAHMAN, M",34,2,2,6,3,9,5,5,1,0,0,1,0,0,3.003,
F2022,CSCI,343,Computer Architecture,22,"FLUTURE, S",31,2,4,0,0,2,1,2,2,0,0,2,16,0,2.753,
F2022,CSCI,343,Computer Architecture,11,"FLUTURE, S",70,1,9,2,3,1,4,5,2,0,0,5,38,0,2.706,
F2022,CSCI,343,Computer Architecture,15,"SMITH-THOMPSON, A",32,3,4,4,4,2,1,1,3,0,0,6,3,1,2.607,
F2022,CSCI,343,Computer Architecture,36,"UPADHYAY, V",32,0,2,2,1,1,0,2,10,0,0,1,13,0,2.437,
F2022,CSCI,343,Computer Architecture,14,"SMITH-THOMPSON, A",32,2,3,4,2,3,0,0,5,0,0,8,5,0,2.237,
F2022,CSCI,343,Computer Architecture,38,"UPADHYAY, V",32,1,0,1,1,1,0,4,8,0,0,9,7,0,1.568,
F2022,CSCI,344,Distributed Systems,16,"FLUTURE, S",22,1,1,0,0,1,2,2,3,0,0,1,10,1,2.455,
F2022,CSCI,348,Data Communications,25,"RAHMAN, M",26,0,2,5,3,6,3,1,4,0,0,1,1,0,2.912,
F2022,CSCI,355,Internet and Web Technologies,11,"FRIED, M",45,0,8,5,10,7,9,4,0,0,0,0,2,0,3.209,
F2022,CSCI,355,Internet and Web Technologies,32,"LAW, R",24,2,2,1,1,4,1,3,3,0,0,1,6,0,2.811,
F2022,CSCI,355,Internet and Web Technologies,34,"LAW, R",22,2,1,2,2,2,0,1,1,0,0,5,5,1,2.269,
F2022,CSCI,355,Internet and Web Technologies,33,"LAW, R",33,2,2,1,2,2,1,1,2,0,0,10,10,0,1.796,
F2022,CSCI,370,Software Engineering,33,"GREENBERG, A",29,1,8,0,5,9,0,1,0,1,0,0,4,0,3.34,
F2022,CSCI,370,Software Engineering,46,"GREENBERG, A",35,0,10,0,7,11,1,1,3,0,1,0,1,0,3.179,
F2022,CSCI,370,Software Engineering,32,"GREENBERG, A",30,1,5,1,5,6,1,5,4,0,0,1,1,0,2.91,
F2022,CSCI,370,Software Engineering,34,"ABREU, A",32,0,3,1,5,5,6,4,1,0,1,5,1,0,2.439,
F2022,CSCI,370,Software Engineering,37,"ABREU, A",21,0,1,0,2,2,0,2,1,3,5,1,4,0,1.959,
F2022,CSCI,381,VT: Special Topics in Comp Sci,24,"PHILLIPS, T",16,2,4,4,0,0,1,1,0,0,0,1,3,0,3.369,
F2022,CSCI,381,VT: Special Topics in Comp Sci,18,"HELLER, P",33,1,8,0,7,2,5,2,1,0,0,0,7,0,3.277,
F2022,CSCI,381,VT: Special Topics in Comp Sci,30,"RODAY, R",39,2,7,7,3,7,4,1,4,0,0,0,4,0,3.254,
F2022,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",30,11,3,3,1,1,1,1,3,0,0,2,4,0,3.246,
F2022,CSCI,381,VT: Special Topics in Comp Sci,39,"GOLDBERG, R",32,0,5,3,4,7,2,3,3,0,0,0,5,0,3.096,
F2022,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",33,0,10,2,3,0,4,3,6,0,1,0,4,0,3.034,
F2022,CSCI,381,VT: Special Topics in Comp Sci,17,"TSAI, C",16,0,1,0,0,3,1,1,0,0,0,1,9,0,2.571,
F2022,CSCI,381,VT: Special Topics in Comp Sci,27,"ROZOVSKAYA, A",20,0,1,0,2,3,0,2,6,0,0,1,5,0,2.413,
F2022,CSCI,381,VT: Special Topics in Comp Sci,26,"GRYAK, J",29,0,1,1,0,4,4,0,3,0,0,3,13,0,2.281,
F2022,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",29,0,1,1,5,1,3,1,3,0,0,5,9,0,2.18,
F2022,CSCI,381,VT: Special Topics in Comp Sci,14,"BROWN, T",27,0,0,0,2,2,4,1,12,0,0,3,3,0,2.071,
,,,,,,,,,,,,,,,,,,,,,
TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D,F,W,INC/NA,AVG GPA,
Spring 2022,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",48,2,3,2,4,5,4,3,4,1,0,2,18,0,2.767,
Spring 2022,CSCI,12,Intro Computers & Computation,21B,"HUANG, X",20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
Spring 2022,CSCI,12,Intro Computers & Computation,21C,"HUANG, X",29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
Spring 2022,CSCI,48,Spreadsheet Programming,11,"FRIED, M",127,0,34,12,15,17,15,12,7,6,0,1,8,0,3.136,
Spring 2022,CSCI,48,Spreadsheet Programming,32,"JAGDEO, M",92,4,18,8,15,11,7,3,5,2,2,7,10,0,2.943,
Spring 2022,CSCI,48,Spreadsheet Programming,11A,"FRIED, M",35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,
Spring 2022,CSCI,48,Spreadsheet Programming,11B,"FRIED, M",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,48,Spreadsheet Programming,11C,"LANDAU, G",22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,
Spring 2022,CSCI,48,Spreadsheet Programming,11D,"LANDAU, G",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,48,Spreadsheet Programming,11E,"LANDAU, G",22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,
Spring 2022,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
Spring 2022,CSCI,48,Spreadsheet Programming,32C,"KELLER, C",12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
Spring 2022,CSCI,48,Spreadsheet Programming,32D,"CASTILLO, E",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,48,Spreadsheet Programming,32F,"CASTILLO, E",23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,
Spring 2022,CSCI,90,Topics in Computing,31,"CONNOR, T",11,1,6,1,3,0,0,0,0,0,0,0,0,0,3.782,
Spring 2022,CSCI,100,Information and Intelligence,32,"CASTRO, R",28,2,2,4,1,7,2,1,3,2,0,2,2,0,2.777,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,22,"CHYN, X",107,1,6,7,3,12,4,4,20,0,15,7,27,0,2.213,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,33,"TSE, C",79,4,4,3,2,5,2,3,9,0,0,15,31,0,2.021,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11,"SCHLEY, R",138,4,6,6,14,7,2,10,7,20,5,26,31,0,1.97,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11A,"MAGOULIS, M",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11B,"WU, S",28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11C,"TSE, C",34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11D,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,11F,"MAGOULIS, M",28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,22A,"SCHLEY, R",29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,22B,"MAGOULIS, M",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,22C,"LIM, V",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,22D,"YANG, K",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,33A,"WU, S",14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,33B,"YANG, K",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
